"%IDData";"%IDUnidade";"%IDMunicipio";"%IDExame";"Qtde. Vendas";"Vlr. Vendas";"Vlr. Unit. Vendas"
01/01/2019;"54";"3106200";"257";2;366.56;183.28
01/01/2019;"54";"3144805";"257";2;366.56;183.28
01/01/2019;"58";"3106705";"262";1;17;17
01/01/2019;"56";"3106200";"262";1;23.19;23.19
01/01/2019;"50";"3106200";"262";1;29.1;29.1
01/01/2019;"57";"3106200";"262";3;36;12
01/01/2019;"55";"3170107";"262";3;61.32;20.44
01/01/2019;"54";"3144805";"262";3;78.66;26.22
01/01/2019;"52";"3106200";"262";5;85;17
01/01/2019;"53";"3106200";"262";5;131.1;26.22
01/01/2019;"54";"3106200";"262";11;187;17
01/01/2019;"51";"3106200";"262";31;325.19;10.49
01/01/2019;"59";"3106200";"267";2;734.4;367.2
01/01/2019;"54";"3106200";"269";5;110;22
01/01/2019;"51";"3106200";"269";7;153.02;21.86
01/01/2019;"51";"3106705";"269";9;302.58;33.62
01/01/2019;"54";"3170107";"269";63;1283.31;20.37
01/01/2019;"58";"3106705";"269";76;969;12.75
01/01/2019;"55";"3106200";"269";77;916.3;11.9
01/01/2019;"51";"3106200";"269";90;784.8;8.72
01/01/2019;"50";"3106200";"269";99;2320.56;23.44
01/01/2019;"53";"3106200";"270";1;2.1;2.1
01/01/2019;"51";"3106200";"270";1;2.95;2.95
01/01/2019;"56";"3106200";"270";1;4.1;4.1
01/01/2019;"56";"3106200";"270";2;21.9;10.95
01/01/2019;"57";"3106200";"270";3;24;8
01/01/2019;"53";"3106705";"270";5;23.5;4.7
01/01/2019;"51";"3106200";"270";6;48;8
01/01/2019;"54";"3106200";"270";11;84.59;7.69
01/01/2019;"54";"3144805";"270";11;87.89;7.99
01/01/2019;"58";"3106200";"270";12;23.28;1.94
01/01/2019;"51";"3106200";"270";12;41.16;3.43
01/01/2019;"52";"3106200";"270";13;72.67;5.59
01/01/2019;"54";"3106200";"270";15;79.65;5.31
01/01/2019;"50";"3106200";"270";17;112.03;6.59
01/01/2019;"52";"3106200";"270";23;115;5
01/01/2019;"58";"3106200";"270";36;150.12;4.17
01/01/2019;"56";"3106200";"270";90;1669.5;18.55
01/01/2019;"54";"3144805";"270";114;532.38;4.67
01/01/2019;"53";"3106200";"270";120;547.2;4.56
01/01/2019;"51";"3106705";"270";150;610.5;4.07
01/01/2019;"54";"3106200";"270";185;610.5;3.3
01/01/2019;"58";"3106705";"270";233;615.12;2.64
01/01/2019;"50";"3106200";"270";251;1149.32;4.58
01/01/2019;"55";"3106200";"270";435;1044;2.4
01/01/2019;"52";"3106200";"270";579;2014.92;3.48
01/01/2019;"59";"3106200";"270";586;1588.06;2.71
01/01/2019;"54";"3144805";"270";1396;2931.6;2.1
01/01/2019;"50";"3106200";"270";2233;6922.3;3.1
01/01/2019;"53";"3106200";"278";1;36.92;36.92
01/01/2019;"58";"3106705";"278";1;78.83;78.83
01/01/2019;"56";"3170107";"278";1;99.23;99.23
01/01/2019;"54";"3144805";"278";3;110.76;36.92
01/01/2019;"51";"3106200";"278";4;68;17
01/01/2019;"59";"3106200";"278";6;139.2;23.2
01/01/2019;"54";"3106200";"278";8;541.44;67.68
01/01/2019;"50";"3106200";"278";48;1755.84;36.58
01/01/2019;"53";"3118601";"279";1;3.7;3.7
01/01/2019;"52";"3106200";"279";1;5.72;5.72
01/01/2019;"56";"3118601";"279";1;15.36;15.36
01/01/2019;"59";"3106200";"279";3;13.62;4.54
01/01/2019;"56";"3106200";"279";4;21.2;5.3
01/01/2019;"59";"3106200";"279";4;72.2;18.05
01/01/2019;"58";"3106200";"279";5;79.75;15.95
01/01/2019;"54";"3144805";"279";14;43.4;3.1
01/01/2019;"53";"3106705";"279";14;64.4;4.6
01/01/2019;"51";"3106200";"279";15;66.75;4.45
01/01/2019;"54";"3144805";"279";15;94.5;6.3
01/01/2019;"56";"3106200";"279";17;304.3;17.9
01/01/2019;"54";"3106200";"279";20;76;3.8
01/01/2019;"50";"3106200";"279";26;285.22;10.97
01/01/2019;"58";"3170107";"279";28;250.04;8.93
01/01/2019;"58";"3106200";"279";33;79.2;2.4
01/01/2019;"56";"3106200";"279";41;123.82;3.02
01/01/2019;"55";"3106200";"279";43;227.9;5.3
01/01/2019;"52";"3106200";"279";44;248.6;5.65
01/01/2019;"53";"3106200";"279";46;286.58;6.23
01/01/2019;"54";"3106200";"279";55;695.2;12.64
01/01/2019;"54";"3144805";"279";60;606;10.1
01/01/2019;"58";"3106200";"279";61;456.89;7.49
01/01/2019;"56";"3106200";"279";75;1143;15.24
01/01/2019;"50";"3106200";"279";78;802.62;10.29
01/01/2019;"54";"3106200";"279";87;577.68;6.64
01/01/2019;"59";"3106200";"279";111;435.12;3.92
01/01/2019;"51";"3106705";"279";126;768.6;6.1
01/01/2019;"52";"3106200";"279";139;1112;8
01/01/2019;"55";"3106200";"279";318;1113;3.5
01/01/2019;"52";"3106200";"279";545;2725;5
01/01/2019;"58";"3106705";"279";762;2788.92;3.66
01/01/2019;"50";"3106200";"279";795;5030.94;6.33
01/01/2019;"51";"3106200";"281";5;217.15;43.43
01/01/2019;"52";"3106200";"282";1;153.65;153.65
01/01/2019;"55";"3106200";"282";1;153.65;153.65
01/01/2019;"56";"3106200";"282";1;153.65;153.65
01/01/2019;"59";"3106200";"282";1;153.65;153.65
01/01/2019;"54";"3106200";"282";4;440;110
01/01/2019;"55";"3170107";"282";10;1009;100.9
01/01/2019;"51";"3106200";"282";18;420.66;23.37
01/01/2019;"51";"3106200";"284";1;139.87;139.87
01/01/2019;"59";"3106200";"284";1;305.8;305.8
01/01/2019;"58";"3106200";"286";1;28.9;28.9
01/01/2019;"53";"3106200";"286";1;53.6;53.6
01/01/2019;"56";"3170107";"286";2;215.62;107.81
01/01/2019;"59";"3106200";"286";3;105;35
01/01/2019;"54";"3106200";"286";5;230;46
01/01/2019;"51";"3106200";"286";12;339.72;28.31
01/01/2019;"50";"3106200";"286";83;2869.31;34.57
01/01/2019;"53";"3118601";"289";1;4.3;4.3
01/01/2019;"56";"3106200";"289";1;8.1;8.1
01/01/2019;"55";"3106200";"289";2;7.8;3.9
01/01/2019;"56";"3106200";"289";3;18;6
01/01/2019;"54";"3144805";"289";3;39;13
01/01/2019;"54";"3144805";"289";6;34.2;5.7
01/01/2019;"58";"3106705";"289";20;127.8;6.39
01/01/2019;"50";"3106200";"289";64;192;3
01/01/2019;"58";"3106705";"291";2;6.02;3.01
01/01/2019;"51";"3106200";"298";3;18.06;6.02
01/01/2019;"50";"3106200";"298";3;61.56;20.52
01/01/2019;"59";"3106200";"299";1;104.11;104.11
01/01/2019;"52";"3106200";"309";1;19.43;19.43
01/01/2019;"52";"3106200";"311";1;13.55;13.55
01/01/2019;"55";"3106200";"311";1;17.9;17.9
01/01/2019;"54";"3106200";"311";1;38.38;38.38
01/01/2019;"56";"3106200";"311";1;38.38;38.38
01/01/2019;"56";"3106200";"311";2;27.1;13.55
01/01/2019;"53";"3118601";"311";2;47.52;23.76
01/01/2019;"55";"3170107";"311";4;76.32;19.08
01/01/2019;"53";"3106200";"311";4;110.04;27.51
01/01/2019;"52";"3106200";"311";5;140;28
01/01/2019;"51";"3106705";"311";6;137.58;22.93
01/01/2019;"58";"3106200";"311";8;254.4;31.8
01/01/2019;"58";"3106705";"311";10;236.7;23.67
01/01/2019;"50";"3106200";"311";16;224.4;14.03
01/01/2019;"58";"3106200";"311";17;76.5;4.5
01/01/2019;"51";"3106200";"311";27;155.25;5.75
01/01/2019;"54";"3144805";"311";27;482.49;17.87
01/01/2019;"55";"3106200";"311";39;944.19;24.21
01/01/2019;"53";"3106200";"311";40;714.8;17.87
01/01/2019;"59";"3106200";"311";60;739.2;12.32
01/01/2019;"52";"3106200";"311";68;1094.12;16.09
01/01/2019;"54";"3106200";"311";135;1579.5;11.7
01/01/2019;"54";"3106200";"312";1;10.3;10.3
01/01/2019;"55";"3106200";"312";2;29.38;14.69
01/01/2019;"52";"3106200";"321";1;179.2;179.2
01/01/2019;"54";"3144805";"322";2;180;90
01/01/2019;"51";"3106200";"327";1;5.93;5.93
01/01/2019;"59";"3118601";"327";1;5.93;5.93
01/01/2019;"54";"3144805";"327";2;8.66;4.33
01/01/2019;"56";"3106200";"327";4;10.8;2.7
01/01/2019;"56";"3106200";"327";5;29.65;5.93
01/01/2019;"58";"3106705";"327";8;19.04;2.38
01/01/2019;"53";"3106705";"327";9;11.7;1.3
01/01/2019;"54";"3106200";"327";15;45.45;3.03
01/01/2019;"55";"3106200";"327";17;100.81;5.93
01/01/2019;"59";"3106200";"327";18;84.78;4.71
01/01/2019;"51";"3106200";"327";21;72.24;3.44
01/01/2019;"59";"3106200";"331";4;19.2;4.8
01/01/2019;"58";"3106705";"331";5;36.15;7.23
01/01/2019;"58";"3106200";"331";15;115.5;7.7
01/01/2019;"53";"3106200";"331";206;1283.38;6.23
01/01/2019;"53";"3106200";"334";1;4.21;4.21
01/01/2019;"52";"3106200";"334";2;3.94;1.97
01/01/2019;"50";"3106200";"334";15;37.35;2.49
01/01/2019;"50";"3106200";"336";7;33.6;4.8
01/01/2019;"53";"3118601";"339";1;213.76;213.76
01/01/2019;"58";"3170107";"339";1;213.76;213.76
01/01/2019;"58";"3106200";"339";2;199.8;99.9
01/01/2019;"58";"3106200";"339";2;427.52;213.76
01/01/2019;"50";"3106200";"339";3;634.62;211.54
01/01/2019;"58";"3106705";"339";5;297.5;59.5
01/01/2019;"56";"3170107";"339";9;998.1;110.9
01/01/2019;"51";"3106200";"339";12;2565.12;213.76
01/01/2019;"53";"3106200";"339";14;1250.48;89.32
01/01/2019;"54";"3144805";"339";15;1339.8;89.32
01/01/2019;"50";"3106200";"339";18;2764.4;153.58
01/01/2019;"54";"3106200";"339";26;2236;86
01/01/2019;"55";"3170107";"339";30;4720.2;157.34
01/01/2019;"50";"3106200";"339";54;3935.52;72.88
01/01/2019;"51";"3106200";"342";1;15.35;15.35
01/01/2019;"55";"3170107";"342";1;35.63;35.63
01/01/2019;"59";"3106200";"342";1;40.8;40.8
01/01/2019;"54";"3106200";"342";1;42.96;42.96
01/01/2019;"53";"3118601";"342";1;56.83;56.83
01/01/2019;"50";"3106200";"342";8;158.4;19.8
01/01/2019;"51";"3106200";"344";1;16.63;16.63
01/01/2019;"59";"3106200";"344";1;40.8;40.8
01/01/2019;"55";"3170107";"344";1;41.41;41.41
01/01/2019;"54";"3106200";"344";1;42.96;42.96
01/01/2019;"53";"3118601";"344";1;56.83;56.83
01/01/2019;"50";"3106200";"344";7;262.5;37.5
01/01/2019;"50";"3106200";"345";1;64.8;64.8
01/01/2019;"53";"3106200";"345";1;69.55;69.55
01/01/2019;"50";"3106200";"346";1;41.92;41.92
01/01/2019;"53";"3106200";"346";2;139.1;69.55
01/01/2019;"52";"3106200";"348";1;14.36;14.36
01/01/2019;"53";"3118601";"348";1;14.74;14.74
01/01/2019;"55";"3106200";"348";1;22.77;22.77
01/01/2019;"54";"3144805";"348";1;22.77;22.77
01/01/2019;"58";"3106200";"348";2;10.5;5.25
01/01/2019;"50";"3106200";"348";2;16;8
01/01/2019;"54";"3106200";"348";2;31.06;15.53
01/01/2019;"56";"3106200";"348";2;45.54;22.77
01/01/2019;"53";"3106200";"348";3;30;10
01/01/2019;"52";"3106200";"358";1;5.37;5.37
01/01/2019;"54";"3106200";"361";1;20;20
01/01/2019;"54";"3170107";"361";1;43.18;43.18
01/01/2019;"55";"3170107";"361";2;84.3;42.15
01/01/2019;"50";"3106200";"361";8;131.44;16.43
01/01/2019;"54";"3106200";"363";1;20;20
01/01/2019;"54";"3170107";"363";1;43.18;43.18
01/01/2019;"52";"3106200";"363";1;44;44
01/01/2019;"55";"3170107";"363";2;83.8;41.9
01/01/2019;"50";"3106200";"363";8;131.44;16.43
01/01/2019;"53";"3106200";"373";1;3.45;3.45
01/01/2019;"52";"3106200";"374";4;11.72;2.93
01/01/2019;"58";"3106705";"375";1;1.91;1.91
01/01/2019;"53";"3157807";"375";1;2.5;2.5
01/01/2019;"59";"3118601";"375";1;4.58;4.58
01/01/2019;"54";"3144805";"375";3;4.35;1.45
01/01/2019;"51";"3106200";"375";3;7.74;2.58
01/01/2019;"56";"3106200";"375";3;8.16;2.72
01/01/2019;"53";"3106705";"375";4;7.32;1.83
01/01/2019;"51";"3106200";"375";58;162.4;2.8
01/01/2019;"58";"3106200";"377";1;2.25;2.25
01/01/2019;"50";"3106200";"377";1;5.56;5.56
01/01/2019;"54";"3144805";"377";2;8.2;4.1
01/01/2019;"50";"3106200";"377";8;25.6;3.2
01/01/2019;"51";"3106200";"378";1;6.89;6.89
01/01/2019;"54";"3106200";"378";3;21;7
01/01/2019;"51";"3106200";"378";5;30;6
01/01/2019;"54";"3170107";"378";8;80.32;10.04
01/01/2019;"56";"3106200";"378";21;193.2;9.2
01/01/2019;"58";"3106705";"378";36;139.68;3.88
01/01/2019;"55";"3106200";"378";39;152.1;3.9
01/01/2019;"50";"3106200";"378";74;399.6;5.4
01/01/2019;"51";"3106200";"386";1;8.3;8.3
01/01/2019;"51";"3106200";"387";1;4.56;4.56
01/01/2019;"58";"3106705";"387";1;13.6;13.6
01/01/2019;"54";"3170107";"387";2;29.42;14.71
01/01/2019;"50";"3106200";"387";8;86.4;10.8
01/01/2019;"52";"3106200";"389";1;41.23;41.23
01/01/2019;"55";"3106200";"389";1;48.72;48.72
01/01/2019;"50";"3106200";"389";6;149.04;24.84
01/01/2019;"54";"3106200";"391";1;21.67;21.67
01/01/2019;"55";"3106200";"391";1;31.78;31.78
01/01/2019;"54";"3170107";"391";1;31.78;31.78
01/01/2019;"50";"3106200";"391";8;146.88;18.36
01/01/2019;"51";"3106200";"392";1;26.26;26.26
01/01/2019;"52";"3106200";"392";1;37.24;37.24
01/01/2019;"54";"3144805";"392";1;41.33;41.33
01/01/2019;"54";"3170107";"392";1;50.06;50.06
01/01/2019;"56";"3106200";"392";1;86.02;86.02
01/01/2019;"50";"3106200";"392";2;74.64;37.32
01/01/2019;"50";"3106200";"404";1;45.23;45.23
01/01/2019;"50";"3106200";"406";1;41.04;41.04
01/01/2019;"54";"3170107";"406";1;43.98;43.98
01/01/2019;"58";"3106705";"411";1;53.77;53.77
01/01/2019;"50";"3106200";"411";8;192.24;24.03
01/01/2019;"54";"3170107";"411";9;395.82;43.98
01/01/2019;"50";"3106200";"412";1;41.98;41.98
01/01/2019;"50";"3106200";"415";1;41.98;41.98
01/01/2019;"51";"3106200";"420";1;4.8;4.8
01/01/2019;"54";"3144805";"420";2;10.52;5.26
01/01/2019;"54";"3106200";"420";2;18.3;9.15
01/01/2019;"58";"3106200";"420";4;18.88;4.72
01/01/2019;"53";"3118601";"420";4;20.8;5.2
01/01/2019;"55";"3106200";"420";4;29.48;7.37
