%IDData,%IDUnidade,%IDMunicipio,%IDExame,Qtde. Vendas,Vlr. Vendas,Vlr. Unit. Vendas
01/04/2019,54,3144805,1986,2,7.46,3.73
01/04/2019,54,3144805,1986,146,321.2,2.2
01/04/2019,54,3144805,1991,28,90.44,3.23
01/04/2019,54,3144805,2003,2,6,3.
01/04/2019,54,3144805,2005,77,731.5,9.5
01/04/2019,54,3144805,2016,7,66.64,9.52
01/04/2019,54,3144805,2025,1,147.45,147.45
01/04/2019,53,3144805,2027,1,30.74,30.74
01/04/2019,54,3144805,2027,19,355.3,18.7
01/04/2019,54,3144805,2030,4,21.08,5.27
01/04/2019,54,3144805,2030,350,980,2.8
01/04/2019,54,3144805,2032,69,448.5,6.5
01/04/2019,54,3144805,2034,1,7.98,7.98
01/04/2019,54,3144805,2059,5,6.6,1.32
01/04/2019,56,3144805,2067,50,1450,29.
01/04/2019,54,3144805,2139,150,1395,9.3
01/04/2019,54,3144805,2148,3,120,40.
01/04/2019,54,3144805,2148,5,700,140.
01/04/2019,54,3144805,2159,3,10.71,3.57
01/04/2019,54,3144805,2162,2,11.78,5.89
01/04/2019,54,3144805,2162,11,24.2,2.2
01/04/2019,54,3144805,2185,3,29.7,9.9
01/04/2019,53,3144805,2194,29,67.57,2.33
01/04/2019,54,3144805,2194,30,49.5,1.65
01/04/2019,54,3144805,2289,2,3.4,1.7
01/04/2019,53,3144805,2294,1,6.62,6.62
01/04/2019,54,3144805,2294,22,104.72,4.76
01/04/2019,54,3144805,2307,1,3.45,3.45
01/04/2019,54,3144805,2313,17,30.6,1.8
01/04/2019,54,3144805,2315,1,3.42,3.42
01/04/2019,54,3144805,2324,1,34.54,34.54
01/04/2019,54,3144805,2325,1,34.54,34.54
01/04/2019,54,3144805,2332,3,19.56,6.52
01/04/2019,53,3144805,2338,1,12.71,12.71
01/04/2019,54,3144805,2338,8,101.68,12.71
01/04/2019,54,3144805,2371,2,212.3,106.15
01/04/2019,54,3144805,2372,3,14.46,4.82
01/04/2019,54,3144805,2394,17,158.1,9.3
01/04/2019,54,3144805,2416,50,185,3.7
01/04/2019,54,3144805,2492,1,3.73,3.73
01/04/2019,54,3144805,2492,1,4.9,4.9
01/04/2019,54,3144805,2492,58,220.4,3.8
01/04/2019,54,3144805,2520,1,2.7,2.7
01/04/2019,54,3144805,2521,1,35,35.
01/04/2019,54,3144805,2521,8,251.2,31.4
01/04/2019,54,3144805,2523,1,5.69,5.69
01/04/2019,54,3144805,2528,2,66.68,33.34
01/04/2019,54,3144805,2535,3,15.78,5.26
01/04/2019,54,3144805,2535,6,27,4.5
01/04/2019,54,3144805,2535,382,1184.2,3.1
01/04/2019,54,3144805,2539,16,81.6,5.1
01/04/2019,54,3144805,2539,35,204.4,5.84
01/04/2019,54,3144805,2539,802,3127.8,3.9
01/04/2019,54,3144805,2543,2,20.4,10.2
01/04/2019,54,3144805,2543,80,424,5.3
01/04/2019,54,3144805,2543,115,806.15,7.01
01/04/2019,54,3144805,2550,1,305.96,305.96
01/04/2019,54,3144805,2597,4,170.68,42.67
01/04/2019,54,3144805,2609,1,5.33,5.33
01/04/2019,54,3144805,2719,7,80.29,11.47
01/04/2019,54,3144805,2727,2,15.6,7.8
01/04/2019,54,3144805,2734,1,5.14,5.14
01/04/2019,54,3144805,2734,1,5.49,5.49
01/04/2019,54,3144805,2734,67,656.6,9.8
01/04/2019,54,3144805,2735,1,6.85,6.85
01/04/2019,54,3144805,2735,1,7.24,7.24
01/04/2019,54,3144805,2735,66,554.4,8.4
01/04/2019,56,3144805,2748,4,36,9.
01/04/2019,56,3144805,2773,2,18,9.
01/04/2019,56,3144805,2782,1,9,9.
01/04/2019,56,3144805,2787,2,18,9.
01/04/2019,56,3144805,2792,1,9,9.
01/04/2019,56,3144805,2801,4,36,9.
01/04/2019,56,3144805,2840,2,18,9.
01/04/2019,56,3144805,2846,1,15,15.
01/04/2019,56,3144805,2847,3,27,9.
01/04/2019,56,3144805,2857,3,27,9.
01/04/2019,56,3144805,2867,3,27,9.
01/04/2019,56,3144805,2873,2,18,9.
01/04/2019,56,3144805,2882,3,27,9.
01/04/2019,56,3144805,2902,32,288,9.
01/04/2019,54,3144805,2910,25,112.5,4.5
01/04/2019,54,3144805,2943,1,9.11,9.11
01/04/2019,54,3144805,2943,17,69.7,4.1
01/04/2019,54,3144805,2945,1,9.52,9.52
01/04/2019,54,3144805,2953,1,5.71,5.71
01/04/2019,54,3144805,2953,7,41.72,5.96
01/04/2019,54,3144805,2957,1,24.58,24.58
01/04/2019,54,3144805,2957,5,83.35,16.67
01/04/2019,54,3144805,2962,10,100,10.
01/04/2019,54,3144805,2966,6,88.62,14.77
01/04/2019,54,3144805,2981,1,6,6.
01/04/2019,54,3144805,2981,14,100.1,7.15
01/04/2019,54,3144805,2983,1,27.35,27.35
01/04/2019,54,3144805,2983,8,149.6,18.7
01/04/2019,53,3144805,3000,1,18.87,18.87
01/04/2019,54,3144805,3000,17,156.4,9.2
01/04/2019,53,3144805,3001,1,18.87,18.87
01/04/2019,54,3144805,3001,16,147.2,9.2
01/04/2019,54,3144805,3025,1,4.67,4.67
01/04/2019,54,3144805,3025,2,10,5.
01/04/2019,54,3144805,3025,81,243,3.
01/04/2019,54,3144805,3044,26,52,2.
01/04/2019,54,3144805,3046,1,14.3,14.3
01/04/2019,54,3144805,3048,1,2.34,2.34
01/04/2019,54,3144805,3048,93,148.8,1.6
01/04/2019,54,3144805,3050,40,93.6,2.34
01/04/2019,54,3144805,3050,53,106,2.
01/04/2019,54,3144805,3050,2025,2835,1.4
01/04/2019,54,3144805,3052,1,2.34,2.34
01/04/2019,54,3144805,3052,274,383.6,1.4
01/04/2019,54,3144805,3073,23,158.7,6.9
01/04/2019,54,3144805,3074,16,67.2,4.2
01/04/2019,54,3144805,3144,40,66,1.65
01/04/2019,54,3144805,3145,40,66,1.65
01/04/2019,54,3144805,3151,21,395.64,18.84
01/04/2019,54,3144805,3158,8,105.84,13.23
01/04/2019,54,3144805,3168,16,171.52,10.72
01/04/2019,54,3144805,3177,1,8.47,8.47
01/04/2019,54,3144805,3177,34,295.8,8.7
01/04/2019,54,3144805,3193,1,5.03,5.03
01/04/2019,54,3144805,3193,8,28,3.5
01/04/2019,54,3144805,3193,45,283.5,6.3
01/04/2019,54,3144805,3201,2,3.3,1.65
01/04/2019,54,3144805,3232,56,124.32,2.22
01/04/2019,54,3144805,3232,77,138.6,1.8
01/04/2019,54,3144805,3232,4560,6384,1.4
01/04/2019,54,3144805,3240,1,52.75,52.75
01/04/2019,54,3144805,3240,3,130.74,43.58
01/04/2019,54,3144805,3240,11,301.29,27.39
01/04/2019,54,3144805,3264,71,113.6,1.6
01/04/2019,54,3144805,3270,80,248,3.1
01/04/2019,54,3144805,3778,35,340.9,9.74
01/04/2019,54,3144805,3780,1,40.89,40.89
01/04/2019,54,3144805,3801,1,57.16,57.16
01/04/2019,54,3144805,3803,10,37.6,3.76
01/04/2019,54,3144805,3820,3,53.4,17.8
01/04/2019,54,3144805,3822,11,151.8,13.8
01/04/2019,54,3144805,3873,2,7.3,3.65
01/04/2019,54,3144805,3885,33,54.45,1.65
01/04/2019,54,3144805,3894,3,18,6.
01/04/2019,54,3144805,3894,46,331.2,7.2
01/04/2019,54,3144805,3921,6,216,36.
01/04/2019,54,3144805,3922,7,252,36.
01/04/2019,54,3144805,10199,1,38,38.
01/04/2019,54,3144805,10254,37,768.86,20.78
01/04/2019,54,3144805,13294,2,1358.36,679.18
01/04/2019,53,3144805,16783,1,1398.78,1398.78
01/04/2019,54,3144805,16839,51,340.17,6.67
01/04/2019,54,3144805,18307,1,81,81.
01/04/2019,54,3144805,18307,7,548.8,78.4
01/04/2019,54,3144805,18361,5,625.5,125.1
01/04/2019,54,3144805,18531,1,21.55,21.55
01/04/2019,54,3144805,18661,1,329.38,329.38
01/04/2019,54,3144805,18672,1,60.06,60.06
01/04/2019,54,3144805,19561,15,119.4,7.96
01/04/2019,54,3144805,20367,1,1000,1000.
01/04/2019,54,3144805,23849,7,97.3,13.9
01/04/2019,53,3144805,23849,43,597.7,13.9
01/04/2019,54,3144805,33348,1,253,253.
01/04/2019,54,3144805,33407,1,8.74,8.74
01/04/2019,54,3144805,33407,13,113.62,8.74
01/04/2019,54,3144805,34642,1,56.03,56.03
01/04/2019,54,3144805,34645,1,50,50.
01/04/2019,54,3144805,35614,1,15.7,15.7
01/04/2019,54,3144805,79496,1,15,15.
01/05/2019,54,3144805,13,1,20.48,20.48
01/05/2019,54,3144805,13,14,150.08,10.72
01/05/2019,54,3144805,25,10,292.1,29.21
01/05/2019,54,3144805,25,23,163.3,7.1
01/05/2019,54,3144805,25,29,348,12.
01/05/2019,54,3144805,50,3,33.72,11.24
01/05/2019,54,3144805,55,1,8.41,8.41
01/05/2019,54,3144805,55,47,502.9,10.7
01/05/2019,54,3144805,58,2,70,35.
01/05/2019,54,3144805,59,5,80,16.
01/05/2019,54,3144805,61,1,15.14,15.14
01/05/2019,54,3144805,61,7,75.04,10.72
01/05/2019,54,3144805,62,1,17.21,17.21
01/05/2019,54,3144805,62,3,32.16,10.72
01/05/2019,54,3144805,64,1,3.9,3.9
01/05/2019,53,3144805,64,1,10.07,10.07
01/05/2019,54,3144805,64,1,10.07,10.07
01/05/2019,53,3144805,68,1,12.49,12.49
01/05/2019,54,3144805,68,1,12.49,12.49
01/05/2019,54,3144805,68,26,202.8,7.8
01/05/2019,54,3144805,72,8,209.76,26.22
01/05/2019,54,3144805,73,6,64.32,10.72
01/05/2019,54,3144805,74,2,21.44,10.72
01/05/2019,54,3144805,76,1,17.91,17.91
01/05/2019,54,3144805,84,1,472.79,472.79
01/05/2019,54,3144805,94,1,330,330.
01/05/2019,54,3144805,96,1,439.84,439.84
01/05/2019,54,3144805,100,51,289.68,5.68
01/05/2019,54,3144805,108,3,165,55.
01/05/2019,54,3144805,114,2,24.8,12.4
01/05/2019,54,3144805,119,18,58.68,3.26
01/05/2019,54,3144805,123,1,4.46,4.46
01/05/2019,54,3144805,128,1,20.35,20.35
01/05/2019,54,3144805,128,1,33.92,33.92
01/05/2019,54,3144805,130,7,142.45,20.35
01/05/2019,54,3144805,131,1,33.92,33.92
01/05/2019,54,3144805,137,4,24.4,6.1
01/05/2019,54,3144805,137,47,103.4,2.2
01/05/2019,54,3144805,157,26,580.84,22.34
01/05/2019,54,3144805,166,1,4.4,4.4
01/05/2019,54,3144805,172,4,14.28,3.57
01/05/2019,54,3144805,175,6,64.32,10.72
01/05/2019,54,3144805,180,3,31.53,10.51
01/05/2019,54,3144805,194,5,26.1,5.22
01/05/2019,54,3144805,210,1,45.83,45.83
01/05/2019,54,3144805,210,8,151.2,18.9
01/05/2019,54,3144805,214,1,13.4,13.4
01/05/2019,54,3144805,214,1,16.23,16.23
01/05/2019,54,3144805,214,5,47.6,9.52
01/05/2019,54,3144805,227,6,48.6,8.1
01/05/2019,54,3144805,262,1,26.22,26.22
01/05/2019,54,3144805,270,6,47.94,7.99
01/05/2019,54,3144805,270,19,88.73,4.67
01/05/2019,54,3144805,270,1293,2715.3,2.1
01/05/2019,54,3144805,278,1,36.92,36.92
01/05/2019,54,3144805,279,14,88.2,6.3
01/05/2019,54,3144805,279,18,181.8,10.1
01/05/2019,54,3144805,279,25,77.5,3.1
01/05/2019,54,3144805,286,2,107.2,53.6
01/05/2019,54,3144805,311,15,268.05,17.87
01/05/2019,54,3144805,327,7,30.31,4.33
01/05/2019,54,3144805,339,1,89.32,89.32
01/05/2019,54,3144805,375,2,2.9,1.45
01/05/2019,54,3144805,420,1,5.26,5.26
01/05/2019,54,3144805,420,44,237.6,5.4
01/05/2019,54,3144805,438,1,5.26,5.26
01/05/2019,54,3144805,438,42,226.8,5.4
01/05/2019,54,3144805,456,6,19.8,3.3
01/05/2019,54,3144805,460,2,6.2,3.1
01/05/2019,54,3144805,460,295,619.5,2.1
01/05/2019,54,3144805,461,1,3.1,3.1
01/05/2019,54,3144805,462,1,19.29,19.29
01/05/2019,54,3144805,462,35,311.5,8.9
01/05/2019,54,3144805,463,1,19.29,19.29
01/05/2019,54,3144805,463,3,32.16,10.72
01/05/2019,54,3144805,464,2,28.16,14.08
01/05/2019,54,3144805,464,39,362.7,9.3
01/05/2019,54,3144805,468,3,67.89,22.63
01/05/2019,54,3144805,471,1,10.84,10.84
01/05/2019,54,3144805,476,1,10.72,10.72
01/05/2019,54,3144805,495,29,324.51,11.19
01/05/2019,54,3144805,499,5,77.4,15.48
01/05/2019,54,3144805,500,20,156,7.8
01/05/2019,54,3144805,501,20,156,7.8
01/05/2019,54,3144805,508,3,720,240.
01/05/2019,54,3144805,514,1,53.08,53.08
01/05/2019,54,3144805,516,1,10.72,10.72
01/05/2019,54,3144805,516,1,20.55,20.55
01/05/2019,54,3144805,517,1,10.72,10.72
01/05/2019,54,3144805,517,1,27.77,27.77
01/05/2019,54,3144805,521,2,33.32,16.66
01/05/2019,54,3144805,529,14,173.6,12.4
01/05/2019,54,3144805,531,30,1719,57.3
01/05/2019,53,3144805,533,1,79.53,79.53
01/05/2019,54,3144805,533,3,238.59,79.53
01/05/2019,54,3144805,544,1,4.67,4.67
01/05/2019,54,3144805,544,3,17.46,5.82
01/05/2019,54,3144805,544,59,300.9,5.1
01/05/2019,54,3144805,550,1,7.75,7.75
01/05/2019,54,3144805,551,1,11.1,11.1
01/05/2019,54,3144805,551,10,44.3,4.43
01/05/2019,54,3144805,569,1,24.85,24.85
01/05/2019,54,3144805,570,1,24.12,24.12
01/05/2019,54,3144805,570,2,28.6,14.3
01/05/2019,54,3144805,583,1,30.6,30.6
01/05/2019,54,3144805,606,1,10.29,10.29
01/05/2019,54,3144805,606,41,400.16,9.76
01/05/2019,54,3144805,608,4,12,3.
01/05/2019,54,3144805,631,2,11.44,5.72
01/05/2019,54,3144805,631,2,12.52,6.26
01/05/2019,54,3144805,631,163,1165.45,7.15
01/05/2019,54,3144805,633,2,12.86,6.43
01/05/2019,54,3144805,633,2,14.86,7.43
01/05/2019,54,3144805,633,167,1436.2,8.6
01/05/2019,54,3144805,635,1,8.34,8.34
01/05/2019,54,3144805,638,1,8.34,8.34
01/05/2019,54,3144805,640,2,268,134.
01/05/2019,54,3144805,653,1,5.95,5.95
01/05/2019,54,3144805,653,15,89.25,5.95
01/05/2019,54,3144805,657,2,23.42,11.71
01/05/2019,54,3144805,657,17,119.34,7.02
01/05/2019,54,3144805,659,1,7.02,7.02
01/05/2019,54,3144805,683,1,11.89,11.89
01/05/2019,54,3144805,683,36,284.4,7.9
01/05/2019,54,3144805,684,1,22.44,22.44
01/05/2019,54,3144805,685,1,8.36,8.36
01/05/2019,54,3144805,707,2,8.88,4.44
01/05/2019,54,3144805,722,52,156,3.
01/05/2019,54,3144805,729,1,2.11,2.11
01/05/2019,54,3144805,732,3,59.04,19.68
01/05/2019,54,3144805,743,2,50,25.
01/05/2019,54,3144805,751,2,58,29.
01/05/2019,54,3144805,764,14,191.8,13.7
01/05/2019,54,3144805,767,7,16.38,2.34
01/05/2019,54,3144805,776,1,13,13.
01/05/2019,54,3144805,776,10,39,3.9
01/05/2019,54,3144805,801,1,10.56,10.56
01/05/2019,54,3144805,833,4,97.72,24.43
01/05/2019,54,3144805,835,4,97.68,24.42
01/05/2019,54,3144805,841,1,7.59,7.59
01/05/2019,54,3144805,841,10,82.5,8.25
01/05/2019,54,3144805,845,1,30,30.
01/05/2019,54,3144805,845,3,75.03,25.01
01/05/2019,54,3144805,848,1,4.8,4.8
01/05/2019,54,3144805,863,3,122.04,40.68
01/05/2019,54,3144805,897,2,8.76,4.38
01/05/2019,54,3144805,897,2,21.2,10.6
01/05/2019,54,3144805,897,131,537.1,4.1
01/05/2019,54,3144805,905,4,39.6,9.9
01/05/2019,54,3144805,933,1,29.7,29.7
01/05/2019,9,3144805,953,1,206.06,206.06
01/05/2019,9,3144805,955,1,230,230.
01/05/2019,53,3144805,987,1,107.56,107.56
01/05/2019,54,3144805,991,2,19.6,9.8
01/05/2019,54,3144805,992,324,1458,4.5
01/05/2019,54,3144805,996,1,22.07,22.07
01/05/2019,54,3144805,997,2,31.74,15.87
01/05/2019,54,3144805,998,1,7,7.
01/05/2019,54,3144805,998,4,23.36,5.84
01/05/2019,54,3144805,998,29,121.8,4.2
01/05/2019,54,3144805,1000,2,9.34,4.67
01/05/2019,54,3144805,1000,2,12.6,6.3
01/05/2019,54,3144805,1000,1015,3958.5,3.9
01/05/2019,54,3144805,1001,2,10.52,5.26
01/05/2019,54,3144805,1001,2,12.4,6.2
01/05/2019,54,3144805,1001,1021,4084,4.
01/05/2019,54,3144805,1003,1,8,8.
01/05/2019,54,3144805,1008,1,40.49,40.49
01/05/2019,54,3144805,1021,2,23.36,11.68
01/05/2019,54,3144805,1021,18,250.56,13.92
01/05/2019,54,3144805,1022,1,11.68,11.68
01/05/2019,54,3144805,1022,18,244.44,13.58
01/05/2019,54,3144805,1033,1,33.68,33.68
01/05/2019,54,3144805,1051,2,16.44,8.22
01/05/2019,54,3144805,1061,2,16,8.
01/05/2019,54,3144805,1061,20,78,3.9
01/05/2019,54,3144805,1083,4,39.6,9.9
01/05/2019,54,3144805,1084,1,9.9,9.9
01/05/2019,54,3144805,1088,11,108.9,9.9
01/05/2019,54,3144805,1111,4,39.6,9.9
01/05/2019,54,3144805,1114,6,72,12.
01/05/2019,54,3144805,1121,3,29.7,9.9
01/05/2019,54,3144805,1134,1,9.9,9.9
01/05/2019,54,3144805,1147,3,29.7,9.9
01/05/2019,54,3144805,1169,4,39.6,9.9
01/05/2019,54,3144805,1170,2,19.8,9.9
01/05/2019,54,3144805,1185,5,49.5,9.9
01/05/2019,54,3144805,1203,8,28.8,3.6
01/05/2019,54,3144805,1203,15,29.85,1.99
01/05/2019,54,3144805,1205,3,32.16,10.72
01/05/2019,54,3144805,1207,36,342.72,9.52
01/05/2019,54,3144805,1212,12,72,6.
01/05/2019,54,3144805,1212,16,80.32,5.02
01/05/2019,54,3144805,1212,788,2442.8,3.1
01/05/2019,54,3144805,1218,1,8.74,8.74
01/05/2019,54,3144805,1235,1,59,59.
01/05/2019,54,3144805,1254,10,85.8,8.58
01/05/2019,54,3144805,1257,1,5.6,5.6
01/05/2019,54,3144805,1257,8,58.4,7.3
01/05/2019,54,3144805,1265,10,22,2.2
01/05/2019,54,3144805,1269,3,22.44,7.48
01/05/2019,54,3144805,1273,1,5.5,5.5
01/05/2019,54,3144805,1273,314,942,3.
01/05/2019,53,3144805,1276,1,269.3,269.3
01/05/2019,54,3144805,1285,2,9,4.5
01/05/2019,54,3144805,1285,3,10.5,3.5
01/05/2019,53,3144805,1285,3,15.51,5.17
01/05/2019,54,3144805,1285,267,560.7,2.1
01/05/2019,54,3144805,1294,305,1738.5,5.7
01/05/2019,54,3144805,1301,1,30,30.
01/05/2019,54,3144805,1302,1,5.96,5.96
01/05/2019,54,3144805,1304,1,24.6,24.6
01/05/2019,54,3144805,1305,2,156.8,78.4
01/05/2019,54,3144805,1332,82,254.2,3.1
01/05/2019,54,3144805,1334,2,7.2,3.6
01/05/2019,54,3144805,1338,1,5.26,5.26
01/05/2019,54,3144805,1342,4,14.4,3.6
01/05/2019,54,3144805,1367,8,524.08,65.51
01/05/2019,54,3144805,1380,1,110.6,110.6
01/05/2019,54,3144805,1397,1,103.53,103.53
01/05/2019,54,3144805,1404,28,180.04,6.43
01/05/2019,53,3144805,1404,56,362.32,6.47
01/05/2019,54,3144805,1404,3370,13817,4.1
01/05/2019,54,3144805,1433,1,5.13,5.13
01/05/2019,54,3144805,1433,2,14.58,7.29
01/05/2019,54,3144805,1458,10,67.1,6.71
01/05/2019,54,3144805,1459,3,51.03,17.01
01/05/2019,54,3144805,1459,110,814,7.4
01/05/2019,54,3144805,1460,3,29.79,9.93
01/05/2019,54,3144805,1460,28,233.52,8.34
01/05/2019,54,3144805,1467,1,14.3,14.3
01/05/2019,54,3144805,1468,3,24.51,8.17
01/05/2019,54,3144805,1468,145,754,5.2
01/05/2019,54,3144805,1469,3,26.31,8.77
01/05/2019,54,3144805,1469,144,1065.6,7.4
01/05/2019,54,3144805,1470,1,10.04,10.04
01/05/2019,54,3144805,1470,170,612,3.6
01/05/2019,54,3144805,1472,2,31.1,15.55
01/05/2019,54,3144805,1472,14,83.44,5.96
01/05/2019,54,3144805,1473,2,31.12,15.56
01/05/2019,54,3144805,1473,12,71.52,5.96
01/05/2019,54,3144805,1477,3,33.15,11.05
01/05/2019,53,3144805,1477,5,39.05,7.81
01/05/2019,54,3144805,1477,13,75.92,5.84
01/05/2019,54,3144805,1477,469,1407,3.
01/05/2019,54,3144805,1486,1,7.5,7.5
01/05/2019,54,3144805,1486,4,30,7.5
01/05/2019,54,3144805,1486,4,38.08,9.52
01/05/2019,54,3144805,1489,2,28.9,14.45
01/05/2019,53,3144805,1489,3,43.35,14.45
01/05/2019,53,3144805,1494,1,21.36,21.36
01/05/2019,54,3144805,1494,5,40,8.
01/05/2019,54,3144805,1494,18,189.18,10.51
01/05/2019,54,3144805,1494,650,3965,6.1
01/05/2019,54,3144805,1506,1,91.63,91.63
01/05/2019,54,3144805,1523,5,20,4.
01/05/2019,54,3144805,1523,6,19.68,3.28
01/05/2019,54,3144805,1523,327,915.6,2.8
01/05/2019,54,3144805,1536,1,4.3,4.3
01/05/2019,54,3144805,1536,77,331.1,4.3
01/05/2019,54,3144805,1537,1,15.28,15.28
01/05/2019,54,3144805,1537,3,21.45,7.15
01/05/2019,53,3144805,1557,1,22.33,22.33
01/05/2019,54,3144805,1562,3,14.01,4.67
01/05/2019,54,3144805,1562,8,37.28,4.66
01/05/2019,54,3144805,1562,1218,3532.2,2.9
01/05/2019,54,3144805,1577,3,99.51,33.17
01/05/2019,54,3144805,1585,4,50.8,12.7
01/05/2019,54,3144805,1587,11,288.2,26.2
01/05/2019,54,3144805,1604,2,12,6.
01/05/2019,54,3144805,1606,1,213.79,213.79
01/05/2019,54,3144805,1611,1,137.97,137.97
01/05/2019,54,3144805,1612,3,27,9.
01/05/2019,54,3144805,1612,100,780,7.8
01/05/2019,54,3144805,1628,13,171.99,13.23
01/05/2019,54,3144805,1629,1,21.66,21.66
01/05/2019,54,3144805,1629,13,206.83,15.91
01/05/2019,54,3144805,1636,5,49.5,9.9
01/05/2019,54,3144805,1642,10,77,7.7
01/05/2019,54,3144805,1644,1,7.01,7.01
01/05/2019,54,3144805,1644,4,30.8,7.7
01/05/2019,54,3144805,1647,2,15.4,7.7
01/05/2019,54,3144805,1655,3,29.7,9.9
01/05/2019,54,3144805,1661,3,42.9,14.3
01/05/2019,54,3144805,1674,1,9.61,9.61
01/05/2019,54,3144805,1676,1,9.07,9.07
01/05/2019,54,3144805,1701,4,45.52,11.38
01/05/2019,54,3144805,1701,18,107.28,5.96
01/05/2019,54,3144805,1702,6,59.4,9.9
01/05/2019,54,3144805,1707,6,59.4,9.9
01/05/2019,54,3144805,1709,3,29.7,9.9
01/05/2019,54,3144805,1718,5,166.7,33.34
01/05/2019,54,3144805,1720,2,234.38,117.19
01/05/2019,53,3144805,1721,1,38.99,38.99
01/05/2019,54,3144805,1724,1,28.67,28.67
01/05/2019,54,3144805,1803,1,19,19.
01/05/2019,54,3144805,1804,1,40,40.
01/05/2019,54,3144805,1809,1,6.5,6.5
01/05/2019,54,3144805,1809,38,174.8,4.6
01/05/2019,54,3144805,1882,4,11.2,2.8
01/05/2019,54,3144805,1900,18,30.6,1.7
01/05/2019,53,3144805,1900,37,86.21,2.33
01/05/2019,53,3144805,1902,1,2.59,2.59
01/05/2019,54,3144805,1950,1,1.8,1.8
01/05/2019,54,3144805,1974,1,52.4,52.4
01/05/2019,54,3144805,1974,1,86.55,86.55
01/05/2019,54,3144805,1986,1,4.84,4.84
01/05/2019,54,3144805,1986,2,7.46,3.73
01/05/2019,53,3144805,1986,3,18.99,6.33
01/05/2019,54,3144805,1986,169,371.8,2.2
01/05/2019,54,3144805,1991,52,167.96,3.23
01/05/2019,54,3144805,2003,3,9,3.
01/05/2019,54,3144805,2005,48,456,9.5
01/05/2019,54,3144805,2016,4,38.08,9.52
01/05/2019,54,3144805,2027,19,355.3,18.7
01/05/2019,54,3144805,2030,4,21.08,5.27
01/05/2019,54,3144805,2030,456,1276.8,2.8
01/05/2019,54,3144805,2032,1,9.7,9.7
01/05/2019,54,3144805,2032,69,448.5,6.5
01/05/2019,54,3144805,2059,5,6.6,1.32
01/05/2019,54,3144805,2061,1,4.47,4.47
01/05/2019,56,3144805,2067,73,2117,29.
01/05/2019,54,3144805,2139,3,18.15,6.05
01/05/2019,54,3144805,2139,131,1218.3,9.3
01/05/2019,54,3144805,2144,1,58.03,58.03
01/05/2019,54,3144805,2144,2,213.11,106.56
01/05/2019,54,3144805,2148,2,80,40.
01/05/2019,54,3144805,2148,5,700,140.
01/05/2019,54,3144805,2159,5,17.85,3.57
01/05/2019,54,3144805,2162,9,19.8,2.2
01/05/2019,54,3144805,2185,7,69.3,9.9
01/05/2019,54,3144805,2186,2,19.8,9.9
01/05/2019,54,3144805,2194,16,26.4,1.65
01/05/2019,53,3144805,2194,34,79.22,2.33
01/05/2019,54,3144805,2196,1,5.59,5.59
01/05/2019,53,3144805,2196,3,7.77,2.59
01/05/2019,54,3144805,2259,1,17.87,17.87
01/05/2019,54,3144805,2287,2,69.08,34.54
01/05/2019,54,3144805,2289,2,3.4,1.7
01/05/2019,54,3144805,2294,13,61.88,4.76
01/05/2019,54,3144805,2313,10,18,1.8
01/05/2019,53,3144805,2326,1,1177,1177.
01/05/2019,53,3144805,2338,3,38.13,12.71
01/05/2019,54,3144805,2338,12,152.52,12.71
01/05/2019,54,3144805,2371,2,212.3,106.15
01/05/2019,54,3144805,2394,16,148.8,9.3
01/05/2019,54,3144805,2416,1,4.46,4.46
01/05/2019,54,3144805,2416,59,218.3,3.7
01/05/2019,54,3144805,2491,1,78.98,78.98
01/05/2019,54,3144805,2492,1,3.73,3.73
01/05/2019,54,3144805,2492,1,3.8,3.8
01/05/2019,54,3144805,2492,2,9.8,4.9
01/05/2019,54,3144805,2493,1,8.7,8.7
01/05/2019,54,3144805,2506,1,221.29,221.29
01/05/2019,54,3144805,2521,5,157,31.4
01/05/2019,54,3144805,2523,2,11.38,5.69
01/05/2019,54,3144805,2528,2,66.68,33.34
01/05/2019,54,3144805,2535,2,9,4.5
01/05/2019,54,3144805,2535,41,215.66,5.26
01/05/2019,54,3144805,2535,455,1410.5,3.1
01/05/2019,54,3144805,2539,11,56.1,5.1
01/05/2019,54,3144805,2539,15,87.6,5.84
01/05/2019,54,3144805,2539,921,3591.9,3.9
01/05/2019,54,3144805,2543,1,10.2,10.2
01/05/2019,54,3144805,2543,4,28.04,7.01
01/05/2019,54,3144805,2543,111,588.3,5.3
01/05/2019,54,3144805,2550,1,305.96,305.96
01/05/2019,9,3144805,2581,1,1100,1100.
01/05/2019,54,3144805,2597,3,128.01,42.67
01/05/2019,54,3144805,2719,12,137.64,11.47
01/05/2019,54,3144805,2727,1,7.8,7.8
01/05/2019,54,3144805,2727,1,10.69,10.69
01/05/2019,54,3144805,2730,1,170,170.
01/05/2019,54,3144805,2734,2,10.28,5.14
01/05/2019,54,3144805,2734,67,656.6,9.8
01/05/2019,54,3144805,2735,1,7.24,7.24
01/05/2019,54,3144805,2735,2,13.7,6.85
01/05/2019,54,3144805,2735,67,562.8,8.4
01/05/2019,56,3144805,2748,2,18,9.
01/05/2019,56,3144805,2773,1,9,9.
01/05/2019,56,3144805,2787,1,9,9.
01/05/2019,56,3144805,2792,2,18,9.
01/05/2019,56,3144805,2801,3,27,9.
01/05/2019,56,3144805,2840,4,36,9.
01/05/2019,56,3144805,2847,4,36,9.
01/05/2019,56,3144805,2873,2,18,9.
